,z1_AC1(kW),z1_Light(kW),z1_Plug(kW),z2_AC1(kW),z2_AC2(kW),z2_AC3(kW),z2_AC4(kW),z2_AC5(kW),z2_AC6(kW),z2_AC7(kW),z2_AC8(kW),z2_AC9(kW),z2_AC10(kW),z2_AC11(kW),z2_AC12(kW),z2_AC13(kW),z2_AC14(kW),z2_Light(kW),z2_Plug(kW),z3_Light(kW),z3_Plug(kW),z4_AC1(kW),z4_Light(kW),z4_Plug(kW),z1_S1(degC),z1_S1(RH%),z1_S1(lux),z2_S1(degC),z2_S1(RH%),z2_S1(lux),z3_S1(degC),z3_S1(RH%),z3_S1(lux),z4_S1(degC),z4_S1(RH%),z4_S1(lux),temperature (°C),humidity (%)
2019-08-04 23:00:00,0.0,0.011166666666666667,0.2525,0.4038333333333333,0.1785,0.0445,0.04983333333333333,1.2646666666666666,0.41716666666666663,0.8404999999999999,0.21983333333333333,0.9203333333333333,0.24933333333333332,0.0,0.0,0.0,0.0,0.0,0.04,0.271,0.32,0.0,0.0,0.03,26.293833333333332,65.04766666666667,0.0,27.361666666666668,55.247,0.0,27.841833333333334,70.13766666666668,0.0,26.22283333333333,68.22216666666667,0.0,26.6,82.0
2019-08-05 00:00:00,0.0,0.010333333333333333,0.25,0.4166666666666667,0.0,0.0,0.0,1.2643333333333333,0.5068333333333334,0.844,0.23816666666666667,0.9213333333333333,0.2673333333333333,0.0,0.0,0.0,0.0,0.0,0.04,0.16283333333333333,0.32,0.0,0.0,0.03,26.324666666666666,64.60383333333333,0.0,27.437,55.281666666666666,0.0,27.83083333333333,71.01849999999999,0.0,26.201666666666664,68.24216666666668,0.0,26.3,85.0
2019-08-05 01:00:00,0.0,0.010833333333333334,0.25016666666666665,0.429,0.0,0.0,0.0,1.2733333333333334,0.5185,0.8481666666666666,0.2475,0.9255,0.2793333333333333,0.0,0.0,0.0,0.0,0.0,0.04,0.15766666666666668,0.32,0.0,0.0,0.03,26.344,64.70516666666667,0.0,27.154833333333332,55.54316666666667,0.0,27.851,71.06016666666666,0.0,26.233833333333333,68.45116666666667,0.0,26.0,88.0
2019-08-05 02:00:00,0.0,0.011333333333333332,0.25016666666666665,0.43666666666666665,0.0,0.0,0.0,1.2701666666666667,0.5268333333333334,0.846,0.25366666666666665,0.9241666666666667,0.28683333333333333,0.0,0.0,0.0,0.0,0.0,0.04,0.17333333333333334,0.32,0.0,0.0,0.03,26.371666666666666,64.8065,0.0,27.655166666666666,55.565000000000005,0.0,27.8575,71.2825,0.0,26.206,68.481,0.0,25.9,91.0
2019-08-05 03:00:00,0.0,0.011333333333333332,0.25,0.41133333333333333,0.0,0.0,0.0,1.2693333333333334,0.5018333333333334,0.8464999999999999,0.23183333333333334,0.9218333333333334,0.2615,0.0,0.0,0.0,0.0,0.0,0.04,0.17166666666666666,0.32,0.0,0.0,0.03,26.3585,65.17166666666667,0.0,27.384833333333333,55.53633333333333,0.0,27.815166666666666,71.07966666666667,0.0,26.238,68.47466666666666,0.0,26.0,91.0
2019-08-05 04:00:00,0.0,0.010666666666666666,0.2505,0.2831666666666667,0.0,0.0,0.0,1.2116666666666667,0.3725,0.7856666666666666,0.115,0.8644999999999999,0.13316666666666666,0.0,0.0,0.0,0.0,0.0,0.04033333333333333,0.17483333333333334,0.32,0.0,0.0,0.029666666666666668,26.380666666666666,65.8235,0.0,27.373,55.785,0.0,27.559,69.84183333333334,0.0,26.2255,69.22583333333334,0.0,25.9,90.0
2019-08-05 05:00:00,0.0,0.15133333333333332,0.25333333333333335,0.244,0.5670000000000001,0.373,0.413,0.6226666666666667,0.33516666666666667,0.40166666666666667,0.08183333333333333,0.44266666666666665,0.094,0.0,0.0,0.0,0.0,0.0,0.03966666666666666,0.2025,0.3198333333333333,0.0,0.0,0.029,26.352833333333333,65.91633333333333,6.15,27.548333333333336,55.39416666666667,0.0,27.682666666666666,70.48366666666668,0.0,26.195,69.15333333333334,0.0,25.8,90.0
2019-08-05 06:00:00,0.0,2.4066666666666667,1.1571666666666667,0.14700000000000002,1.0991666666666666,0.8076666666666666,0.906,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06333333333333332,0.056,0.804,0.38716666666666666,0.0,0.06433333333333333,0.029666666666666668,26.73483333333333,65.55816666666666,62.35,27.701666666666664,55.32666666666667,0.11666666666666667,27.68566666666667,71.7525,0.4166666666666667,26.1685,68.82316666666667,3.55,25.7,90.0
2019-08-05 07:00:00,0.0,3.904,1.9425,0.14383333333333334,1.1083333333333334,0.8278333333333333,0.9369999999999999,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7776666666666666,0.21016666666666667,1.1145,0.41983333333333334,0.0,0.9758333333333333,0.029,27.572333333333333,64.492,67.35,27.260833333333334,56.46483333333333,10.133333333333333,27.689833333333336,73.49016666666667,2.0,26.407500000000002,68.13933333333334,32.11666666666667,25.7,91.0
2019-08-05 08:00:00,36.119166666666665,7.353833333333333,3.3865,21.808166666666665,1.1183333333333334,0.8543333333333333,0.9654999999999999,0.0,0.2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9013333333333333,0.4166666666666667,1.1276666666666666,0.43333333333333335,9.471833333333333,1.5198333333333334,0.03,24.4805,57.1325,71.65,23.037666666666667,67.27533333333334,29.533333333333335,26.483333333333334,59.7265,4.1,21.332333333333334,67.1845,37.38333333333333,26.0,90.0
2019-08-05 09:00:00,34.795,7.656666666666666,3.4221666666666666,22.361,1.1308333333333334,0.8594999999999999,0.9804999999999999,0.0,0.23733333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0641666666666665,0.483,0.9375,0.43833333333333335,9.994666666666667,1.5341666666666667,0.03,20.507333333333335,55.25833333333333,75.5,21.697666666666667,69.98016666666668,45.6,25.919500000000003,56.386833333333335,4.65,18.537166666666668,70.63550000000001,38.75,27.0,84.0
2019-08-05 10:00:00,31.746166666666667,7.5969999999999995,3.3761666666666668,22.612833333333334,1.1448333333333331,0.8736666666666666,0.9991666666666666,0.0,0.2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1655,0.5743333333333334,1.0110000000000001,0.43283333333333335,9.9625,1.5216666666666667,0.03,20.4235,58.14666666666667,75.15,21.446,70.1485,47.13333333333333,25.7875,55.95516666666666,5.5,18.0245,71.90216666666667,38.53333333333333,27.4,83.0
2019-08-05 11:00:00,30.84133333333333,7.592333333333333,3.4543333333333335,23.252666666666666,1.177,0.9033333333333333,1.0281666666666667,0.8335,0.232,0.5611666666666667,0.0,0.634,0.0,0.0,0.0,0.0,0.0,2.2151666666666667,0.48316666666666663,0.905,0.5928333333333333,10.008333333333333,1.526,0.03,20.53083333333333,61.532333333333334,75.21666666666667,21.38383333333333,69.71499999999999,47.833333333333336,25.788166666666665,55.516333333333336,6.733333333333333,17.615333333333336,72.56466666666667,39.4,27.8,80.0
2019-08-05 12:00:00,27.175166666666666,7.624333333333333,3.251333333333333,23.467166666666667,1.2141666666666666,0.9378333333333333,1.0606666666666666,1.3705,0.30366666666666664,0.9594999999999999,0.057166666666666664,1.0728333333333333,0.0675,0.0,0.0,0.0,0.0,1.9456666666666667,0.45866666666666667,0.958,0.4448333333333333,8.859,1.5623333333333334,0.03,20.196833333333334,61.97966666666667,77.11666666666666,21.272,69.94033333333333,47.416666666666664,25.5655,55.594500000000004,6.433333333333334,17.726999999999997,74.58016666666667,40.05,28.2,78.0
2019-08-05 13:00:00,31.03933333333333,7.555833333333333,3.3143333333333334,23.880833333333335,1.2146666666666666,0.945,1.0693333333333335,1.3781666666666668,0.33516666666666667,0.9758333333333333,0.09033333333333333,1.089,0.10600000000000001,0.0,0.0,0.0,0.0,1.9084999999999999,0.4895,0.9036666666666667,0.44016666666666665,8.926666666666666,1.5358333333333334,0.03,20.574666666666666,62.162,75.13333333333334,21.244500000000002,70.7545,46.733333333333334,25.861333333333334,55.35483333333333,5.233333333333333,17.865333333333336,75.91000000000001,37.36666666666667,28.7,76.0
2019-08-05 14:00:00,27.483999999999998,7.6850000000000005,3.2411666666666665,23.655166666666666,1.2149999999999999,0.944,1.069,1.324,0.4096666666666667,0.9213333333333333,0.15483333333333332,1.0291666666666668,0.182,0.0,0.0,0.0,0.0,1.9131666666666667,0.4488333333333333,0.8611666666666666,0.44,7.594666666666667,1.5405,0.03,20.592166666666667,64.04383333333334,74.76666666666667,21.169833333333333,71.4385,46.38333333333333,25.549,56.417833333333334,4.6,17.877666666666666,77.86449999999999,38.9,29.4,73.0
2019-08-05 15:00:00,29.071833333333334,7.753833333333334,3.5068333333333332,23.122166666666665,1.1905,0.9163333333333333,1.044,1.2015,0.434,0.7979999999999999,0.17383333333333334,0.8998333333333334,0.20666666666666667,0.0,0.0,0.0,0.0,1.9278333333333333,0.5135,0.993,0.43866666666666665,7.446833333333333,1.5523333333333333,0.03,20.676,63.69433333333333,73.78333333333333,21.208833333333335,71.85916666666667,46.083333333333336,25.7485,56.68816666666667,4.0,18.062,78.5345,39.36666666666667,29.3,75.0
2019-08-05 16:00:00,25.219,7.701333333333333,3.0176666666666665,22.551,1.1668333333333332,0.8888333333333334,1.0153333333333334,1.2823333333333333,0.2808333333333333,0.869,0.03666666666666667,0.9766666666666667,0.043666666666666666,0.0,0.0,0.0,0.0,1.8593333333333333,0.4628333333333333,0.9583333333333333,0.43,6.780666666666667,1.5098333333333334,0.03,20.6625,64.11516666666667,71.95,21.216166666666666,72.27383333333334,30.516666666666666,25.46216666666667,57.59016666666666,3.216666666666667,18.159666666666666,79.30333333333333,38.53333333333333,30.0,72.0
2019-08-05 17:00:00,12.949666666666666,6.856,1.652,1.2728333333333333,0.6733333333333333,0.4116666666666667,0.472,1.268,0.12183333333333334,0.8426666666666667,0.0,0.952,0.0,0.0,0.0,0.0,0.0,1.2466666666666666,0.1935,0.8999999999999999,0.4728333333333333,0.253,1.167,0.028666666666666667,22.111,60.797333333333334,70.7,23.428,70.14783333333334,22.766666666666666,26.553166666666666,65.71266666666666,6.35,21.338,76.22816666666667,34.38333333333333,30.4,67.0
2019-08-05 18:00:00,19.1995,5.0713333333333335,1.2101666666666666,0.14983333333333335,0.23933333333333334,0.0,0.0,1.2389999999999999,0.01,0.8163333333333334,0.0,0.92,0.0,0.0,0.0,0.0,0.0,1.0488333333333335,0.12116666666666667,0.9045,0.4275,0.0,1.0208333333333335,0.028666666666666667,20.306833333333334,64.071,25.266666666666666,24.904666666666667,64.15833333333333,20.0,26.856833333333334,62.46816666666667,7.166666666666667,23.507333333333335,72.52816666666666,33.333333333333336,29.5,73.0
2019-08-05 19:00:00,19.350166666666667,4.070666666666667,0.9461666666666667,0.15,0.24,0.0,0.0,1.2475,0.01,0.828,0.0,0.924,0.0,0.0,0.0,0.0,0.0,0.8123333333333334,0.12,0.8188333333333333,0.43,0.0,0.5363333333333333,0.03,20.282500000000002,63.59883333333333,2.0166666666666666,25.358,62.7785,11.666666666666666,26.716666666666665,60.18983333333333,7.0,24.252333333333333,70.85916666666667,18.183333333333334,27.7,84.0
2019-08-05 20:00:00,1.5028333333333335,0.2633333333333333,0.43216666666666664,0.15,0.24,0.0,0.0,1.255,0.01,0.8301666666666666,0.0,0.9206666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.5921666666666666,0.28750000000000003,0.0,0.0,0.03,22.186333333333334,62.19116666666666,0.1,25.483166666666666,62.137166666666666,0.0,27.272166666666667,69.28366666666668,6.033333333333333,24.295166666666667,70.95450000000001,0.0,27.2,87.0
2019-08-05 21:00:00,0.0,0.010333333333333333,0.434,0.14983333333333335,0.24033333333333334,0.0,0.0,1.256,0.01,0.8291666666666666,0.0,0.9148333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.5171666666666667,0.2798333333333334,0.0,0.0,0.03,23.67983333333333,61.38216666666666,0.0,25.584166666666665,61.51583333333333,0.0,27.436666666666667,71.24333333333334,6.0,24.422666666666665,71.53483333333334,0.0,27.4,86.0
2019-08-05 22:00:00,0.0,0.010499999999999999,0.43433333333333335,0.15,0.24333333333333335,0.0,0.0,1.2555,0.01,0.8283333333333333,0.0,0.914,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.3865,0.26066666666666666,0.0,0.0,0.03,24.2325,61.378,0.0,25.68433333333333,61.24483333333333,0.0,27.705499999999997,71.73949999999999,3.2,24.513666666666666,72.1645,0.0,27.4,85.0
2019-08-05 23:00:00,0.0,0.010499999999999999,0.4345,0.37983333333333336,0.14066666666666666,0.015166666666666667,0.017166666666666663,1.2691666666666668,0.4,0.8388333333333333,0.19949999999999998,0.9253333333333333,0.22983333333333333,0.0,0.0,0.0,0.0,0.0,0.12,0.4513333333333333,0.24,0.0,0.0,0.03,24.456666666666667,61.50033333333333,0.0,25.769000000000002,61.19216666666667,0.0,27.555333333333333,74.94666666666667,0.25,24.630333333333333,72.60433333333334,0.0,27.1,85.0
2019-08-06 00:00:00,0.0,0.010833333333333334,0.43683333333333335,0.3795,0.0,0.0,0.0,1.276,0.469,0.842,0.20133333333333334,0.9285,0.22966666666666666,0.0,0.0,0.0,0.0,0.0,0.12,0.5203333333333333,0.24,0.0,0.0,0.03,24.64,62.04633333333334,0.0,25.827666666666666,61.58283333333333,0.0,27.538166666666665,75.40016666666666,0.3,24.715833333333332,73.43900000000001,0.0,26.7,86.0
2019-08-06 01:00:00,0.0,0.010499999999999999,0.43966666666666665,0.3626666666666667,0.0,0.0,0.0,1.2878333333333334,0.4565,0.8448333333333333,0.1845,0.9358333333333333,0.2125,0.0,0.0,0.0,0.0,0.0,0.12,0.5198333333333334,0.24000000000000002,0.0,0.0,0.03,24.841333333333335,62.74966666666667,0.0,25.904666666666667,62.224000000000004,0.0,27.528833333333335,75.12466666666666,0.6833333333333333,24.78933333333333,74.13016666666667,0.0,26.5,87.0
2019-08-06 02:00:00,0.0,0.010833333333333334,0.43766666666666665,0.33766666666666667,0.0,0.0,0.0,1.2831666666666668,0.43,0.841,0.16216666666666665,0.9325,0.187,0.0,0.0,0.0,0.0,0.0,0.12,0.5605,0.24000000000000002,0.0,0.0,0.03,25.06833333333333,63.5565,0.0,25.951166666666666,62.38133333333334,0.0,27.56883333333333,74.36716666666666,6.0,24.871,74.52766666666666,0.0,26.4,87.0
2019-08-06 03:00:00,0.0,0.010333333333333333,0.3413333333333334,0.2748333333333333,0.0,0.0,0.0,1.2306666666666666,0.36616666666666664,0.7898333333333334,0.10666666666666666,0.8838333333333334,0.12466666666666666,0.0,0.0,0.0,0.0,0.0,0.12183333333333334,0.4791666666666667,0.23933333333333334,0.0,0.0,0.03,25.351666666666667,64.9435,0.0,26.095333333333333,62.32899999999999,0.0,27.575333333333333,75.16033333333333,6.0,24.936,75.18083333333334,0.0,26.2,88.0
